filename,tribunal,rol,year,type,extension,size_kb
"R-161-2017-18-04-2018-Sentencia.pdf","2TA","R-161-2017","2017","Sentencia",".pdf","1022.2"
"R-154-2017-29-03-2018-Sentencia.pdf","2TA","R-154-2017","2017","Sentencia",".pdf","3878.6"
"CorteSuprema_sentencia-casacion-R-154-2017.pdf","2TA","R-154-2017","2017","Sentencia Casación",".pdf","161.1"
"ChileMink_sentencia-Reemplazo_-R-154-2017.pdf","2TA","R-154-2017","2017","Sentencia Reemplazo",".pdf","138.3"
"R-138-2016-29-03-2018-Sentencia.pdf","2TA","R-138-2016","2016","Sentencia",".pdf","1322.8"
"CS_8737-2018_2TA_R-138-2016_Sentencia-Mina-Invierno.pdf","2TA","R-138-2016","2016","Sentencia",".pdf","225.7"
"CS_8737-2018_2TA_R-138-2016_Sreemplazo-Mina-Invierno.pdf","2TA","R-138-2016","2016","Otro",".pdf","142.1"
"R-150-2017-28-02-2018-Sentencia.pdf","2TA","R-150-2017","2017","Sentencia",".pdf","1269.0"
"7359-2018_R-150-2017.pdf","2TA","R-150-2017","2017","Otro",".pdf","200.3"
"R-107-2016_24-01-2018_Sentencia.pdf","2TA","R-107-2016","2016","Sentencia",".pdf","1616.2"
"Sentencia_casación_9197-2018_TA-107-2016_CardonesPolpaico.pdf","2TA","R-9197-2018","2018","Sentencia Casación",".pdf","160.4"
"R-129-2016-05-01-2018-Sentencia.pdf","2TA","R-129-2016","2016","Sentencia",".pdf","2503.5"
"Sentencia_CS-2653-2018-r-129-2016_carmelitas.pdf","2TA","R-129-2016","2016","Sentencia",".pdf","231.4"
"Sentencia-reemplazo_CS-2653-2018-r-129-2016_carmelitas.pdf","2TA","R-129-2016","2016","Sentencia Reemplazo",".pdf","201.0"
"Sentencia-R-40-2014-Comunicaciones.pdf","2TA","R-40-2014","2014","Sentencia",".pdf","10202.1"
"R-132-2016-20-10-2017-Sentencia.pdf","2TA","R-132-2016","2016","Sentencia",".pdf","1732.9"
"R-82-2015-29-09-2017-Sentencia.pdf","2TA","R-82-2015","2015","Sentencia",".pdf","3534.5"
"R-118-2016-31-08-2017-Sentencia.pdf","2TA","R-118-2016","2016","Sentencia",".pdf","1133.3"
"Sentencia_CS_42004-2017_TA_r-118-2016_Maricunga.pdf","2TA","R-118-2016","2016","Sentencia",".pdf","231.5"
"R-111-2016-31-08-2017-Sentencia.pdf","2TA","R-111-2016","2016","Sentencia",".pdf","4939.2"
"R-126-2016-31-08-2017-Sentencia.pdf","2TA","R-126-2016","2016","Sentencia",".pdf","3278.8"
"R-135-2016-28-07-2017-Sentencia.pdf","2TA","R-135-2016","2016","Sentencia",".pdf","5971.7"
"CS_R-135-2016.pdf","2TA","R-135-2016","2016","Otro",".pdf","154.8"
"R-116-2016-28-06-2017-Sentencia.pdf","2TA","R-116-2016","2016","Sentencia",".pdf","1174.7"
"Sentencia-CS-Santa-Marta_R-116-2016_Rol-36202-2017.pdf","2TA","R-116-2016","2016","Sentencia",".pdf","146.7"
"R-98-2016-21-06-2017-Sentencia.pdf","2TA","R-98-2016","2016","Sentencia",".pdf","1348.0"
"R-72-2015-12-06-2017-Sentencia.pdf","2TA","R-72-2015","2015","Sentencia",".pdf","2820.1"
"R-72-2015_Sent-Corte-Suprema_35797-2017.pdf","2TA","R-72-2015","2015","Otro",".pdf","126.3"
"R-101-2016-31-05-2017-Sentencia.pdf","2TA","R-101-2016","2016","Sentencia",".pdf","2593.6"
"Sentencia_CS-34281-2017-r-101-2016.pdf","2TA","R-101-2016","2016","Sentencia",".pdf","226.6"
"R-109-2016-22-05-2017-Sentencia.pdf","2TA","R-109-2016","2016","Sentencia",".pdf","1915.8"
"Sentencia_CS_R-109-2016_TolpanMulchen.pdf","2TA","R-109-2016","2016","Sentencia",".pdf","126.9"
"R-123-2016-18-05-2017-Sentencia.pdf","2TA","R-123-2016","2016","Sentencia",".pdf","1664.2"
"R-131-2016-28-04-2017-Sentencia.pdf","2TA","R-131-2016","2016","Sentencia",".pdf","1609.0"
"R-89-2016-27-04-2017-Sentencia.pdf","2TA","R-89-2016","2016","Sentencia",".pdf","2084.2"
"R-89-2016_Sentencia-Casacion-24838-2017.pdf","2TA","R-89-2016","2016","Sentencia Casación",".pdf","234.2"
"R-96-2016-25-04-2016-Sentencia.pdf","2TA","R-96-2016","2016","Sentencia",".pdf","1868.6"
"Sentencia-CS-Rol-28108-2017-rechaza-casación-caso-Lago-Rapel-R-96-2016.pdf","2TA","R-96-2016","2016","Sentencia Casación",".pdf","139.8"
"R-128-2016-31-03-2017-Sentencia.pdf","2TA","R-128-2016","2016","Sentencia",".pdf","1707.6"
"R-122-2016_30-03-2017_Sentencia.pdf","2TA","R-122-2016","2016","Sentencia",".pdf","757.4"
"Sentencia-CS-Rol-18341-2017-Saeta.pdf","2TA","R-18341-2017","2017","Sentencia",".pdf","213.1"
"R-90-2016-21-03-2017-Sentencia.pdf","2TA","R-90-2016","2016","Sentencia",".pdf","995.1"
"R-77-2015-17-03-2017-Sentencia.pdf","2TA","R-77-2015","2015","Sentencia",".pdf","754.0"
"Sentencia-casación-CS-Rol-15549-2017-derrame-de-petróleo-Quintero.pdf","2TA","R-15549-2017","2017","Sentencia Casación",".pdf","227.1"
"Sentencia-de-reemplazo-CS-Rol-15549-2017-Derrame-de-petróleo-Quintero.pdf","2TA","R-15549-2017","2017","Sentencia Reemplazo",".pdf","163.9"
"Resolución-recurso-de-aclaración-rectificación-enmienda.pdf","2TA","","","Resolución",".pdf","113.7"
"R-93-2016-27-02-2017-Sentencia.pdf","2TA","R-93-2016","2016","Sentencia",".pdf","1150.2"
"R-104-2016-24-02-2017-Sentencia.pdf","2TA","R-104-2016","2016","Sentencia",".pdf","1154.8"
"R-104-2016_sentencia-casacion_11485-2017.pdf","2TA","R-104-2016","2016","Sentencia Casación",".pdf","338.0"
"R-112-2016-02-02-2017-Sentencia.pdf","2TA","R-112-2016","2016","Sentencia",".pdf","1369.8"
"Sentencia_CS_8456-2017_TA_R-112-2016_Ecomaule.pdf","2TA","R-112-2016","2016","Sentencia",".pdf","159.9"
"R-67-2015-31-01-2017-Sentencia.pdf","2TA","R-67-2015","2015","Sentencia",".pdf","1122.9"
"R-75-2015-30-12-2016-Sentencia.pdf","2TA","R-75-2015","2015","Sentencia",".pdf","1142.0"
"R-97-2016-23-12-2016-Sentencia.pdf","2TA","R-97-2016","2016","Sentencia",".pdf","1578.4"
"Sentencia-CS-3682-2017-Ecomaule.pdf","2TA","R-3682-2017","2017","Sentencia",".pdf","187.9"
"R-117-2016_14-12-2016_Sentencia.pdf","2TA","R-117-2016","2016","Sentencia",".pdf","710.4"
"R-117-2016-Aguas-Chañar.pdf","2TA","R-117-2016","2016","Otro",".pdf","600.5"
"R-95-2016-17-11-2016-Sentencia.pdf","2TA","R-95-2016","2016","Sentencia",".pdf","344.8"
"R-108-2016-15-11-2016-Sentencia.pdf","2TA","R-108-2016","2016","Sentencia",".pdf","426.9"
"R-73-2015-08-11-2016-Sentencia.pdf","2TA","R-73-2015","2015","Sentencia",".pdf","756.1"
"Sentencia-CS-rechaza-casaciones-caso-DS-40-Rol-CS-258-2017-Rol-TA-73-2015.pdf","2TA","R-258-2017","2017","Sentencia Casación",".pdf","233.5"
"R-86-2015-28-10-2016-Sentencia.pdf","2TA","R-86-2015","2015","Sentencia",".pdf","4947.1"
"Sentencia-CS-Punta-Piqueros_R-86-2015_Rol-97792-2016.pdf","2TA","R-86-2015","2015","Sentencia",".pdf","367.2"
"R-76-2015-05-10-2016-Sentencia.pdf","2TA","R-76-2015","2015","Sentencia",".pdf","1641.5"
"Sentencia-acoge-casación-ATI.-Rol-CS-88948-2016.pdf","2TA","R-88948-2016","2016","Sentencia Casación",".pdf","288.5"
"Sentencia-de-reemplazo-ATI.-Rol-CS-88948-2016.pdf","2TA","R-88948-2016","2016","Sentencia Reemplazo",".pdf","199.7"
"R-102-2016-15-09-2016-Sentencia.pdf","2TA","R-102-2016","2016","Sentencia",".pdf","434.5"
"R-88-2015-27-07-2016-Sentencia.pdf","2TA","R-88-2015","2015","Sentencia",".pdf","1234.0"
"R-88-2016-Pampa-Camarones.pdf","2TA","R-88-2016","2016","Otro",".pdf","675.0"
"R-68-2015-22-07-2016-Sentencia.pdf","2TA","R-68-2015","2015","Sentencia",".pdf","840.8"
"R-68-2015-Miguel-Torres-s.pdf","2TA","R-68-2015","2015","Otro",".pdf","247.2"
"R-87-2015-17-06-2016-Sentencia.pdf","2TA","R-87-2015","2015","Sentencia",".pdf","670.0"
"R-87-2015-pisicultura-Calcurrupe-s.pdf","2TA","R-87-2015","2015","Otro",".pdf","255.8"
"R-87-2015-pisicultura-Calcurrupe-sreemplazo.pdf","2TA","R-87-2015","2015","Otro",".pdf","175.8"
"R-51-2014-08-06-2016-Sentencia.pdf","2TA","R-51-2014","2014","Sentencia",".pdf","2105.1"
"PAMPA-CAMARONES-SUPREMA.pdf","2TA","","","Otro",".pdf","564.4"
"R-79-2015-30-05-2016-Sentencia.pdf","2TA","R-79-2015","2015","Sentencia",".pdf","343.0"
"R-79-2015-Campiche-s.pdf","2TA","R-79-2015","2015","Otro",".pdf","214.4"
"R-79-2015-Campiche-sreemplazo.pdf","2TA","R-79-2015","2015","Otro",".pdf","194.3"
"R-63-2015-21-04-2016-Sentencia.pdf","2TA","R-63-2015","2015","Sentencia",".pdf","893.3"
"R-63-2015-Achibueno-s.pdf","2TA","R-63-2015","2015","Otro",".pdf","283.8"
"R-63-2015-Achibueno-sreemplazo.pdf","2TA","R-63-2015","2015","Otro",".pdf","186.0"
"R-83-2015-30-03-2016-Sentencia.pdf","2TA","R-83-2015","2015","Sentencia",".pdf","704.9"
"R-62-2015-29-02-2016-Sentencia.pdf","2TA","R-62-2015","2015","Sentencia",".pdf","730.4"
"Sentencia-Casacion-R-62-2015.doc","2TA","R-62-2015","2015","Sentencia Casación",".doc","23.0"
"R-35-2014-18-02-2016-Sentencia.pdf","2TA","R-35-2014","2014","Sentencia",".pdf","3127.1"
"R-35-2014_sentencia-CS.pdf","2TA","R-35-2014","2014","Sentencia",".pdf","603.5"
"R-35-2014_sentencia_reemplazo_CS.pdf","2TA","R-35-2014","2014","Sentencia Reemplazo",".pdf","511.4"
"R-48-2014-29-01-2016-Sentencia.pdf","2TA","R-48-2014","2014","Sentencia",".pdf","2065.2"
"Sentencia-Casacion-R-48-2014.doc","2TA","R-48-2014","2014","Sentencia Casación",".doc","23.0"
"R-44-2014-04-12-2015-Sentencia.pdf","2TA","R-44-2014","2014","Sentencia",".pdf","1804.3"
"R-54-2014-01-12-2015-Sentencia.pdf","2TA","R-54-2014","2014","Sentencia",".pdf","517.9"
"Sentencia-Casacion-R-54-2014.doc","2TA","R-54-2014","2014","Sentencia Casación",".doc","55.5"
"R-58-2015-15-10-2015-Sentencia.pdf","2TA","R-58-2015","2015","Sentencia",".pdf","530.4"
"R-39-2014-15-10-15-Sentencia.pdf","2TA","R-39-2014","2014","Sentencia",".pdf","84.9"
"Sentencia-Casacion-R-39-2014.doc","2TA","R-39-2014","2014","Sentencia Casación",".doc","58.5"
"R-53-2014-26-08-2015-Sentencia.pdf","2TA","R-53-2014","2014","Sentencia",".pdf","975.4"
"Sentencia-Corte-Suprema-R-53-2014.pdf","2TA","R-53-2014","2014","Sentencia",".pdf","466.8"
"Sentencia-Reemplazo-CS-R-53-2014.pdf","2TA","R-53-2014","2014","Sentencia Reemplazo",".pdf","475.1"
"R-33-2014_Sentencia.pdf","2TA","R-33-2014","2014","Sentencia",".pdf","1388.5"
"R-34-2014-02-07-2015-Sentencia.pdf","2TA","R-34-2014","2014","Sentencia",".pdf","132.1"
"R-32-2014-25-05-2015-Sentencia-Foleada.pdf","2TA","R-32-2014","2014","Sentencia",".pdf","182.7"
"R-38-2014-07-05-2015-Sentencia.pdf","2TA","R-38-2014","2014","Sentencia",".pdf","1732.3"
"R-26-2014-17-12-2014-Sentencia.pdf","2TA","R-26-2014","2014","Sentencia",".pdf","111.4"
"R-22-2014-16-12-2014-Sentencia-Definitiva.pdf","2TA","R-22-2014","2014","Sentencia",".pdf","283.4"
"Sentencia_Suprema-R-22-2014.doc","2TA","R-22-2014","2014","Sentencia",".doc","143.0"
"R-24-2014-21-11-2014-Sentencia-foliada.pdf","2TA","R-24-2014","2014","Sentencia",".pdf","834.1"
"Sentencia_Suprema-R-24-2014.doc","2TA","R-24-2014","2014","Sentencia",".doc","127.5"
"Reemplazo_R-24-2014.doc","2TA","R-24-2014","2014","Otro",".doc","34.0"
"R-21-2014-28-10-2014-Sentencia.pdf","2TA","R-21-2014","2014","Sentencia",".pdf","150.4"
"R-23-2014-12-09-2014-Sentencia.pdf","2TA","R-23-2014","2014","Sentencia",".pdf","873.1"
"Reemplazo_R-23-2014.doc","2TA","R-23-2014","2014","Otro",".doc","40.0"
"R-16-2013-18-07-2014-Sentencia.pdf","2TA","R-16-2013","2013","Sentencia",".pdf","149.3"
"Sentencia_Suprema-R-16-2013.doc","2TA","R-16-2013","2013","Sentencia",".doc","67.5"
"R-11-2013-26-06-2014-Sentencia.pdf","2TA","R-11-2013","2013","Sentencia",".pdf","690.6"
"Sentencia_Suprema-R-11-2013.doc","2TA","R-11-2013","2013","Sentencia",".doc","72.5"
"R-10-2013-19-06-2014-Sentencia.pdf","2TA","R-10-2013","2013","Sentencia",".pdf","567.4"
"R-10-2013_Sentencia-CS-Casacion.doc","2TA","R-10-2013","2013","Sentencia Casación",".doc","72.5"
"R-20-2014-19-06-2014-Sentencia.pdf","2TA","R-20-2014","2014","Sentencia",".pdf","138.6"
"R-15-2013-22-05-2014-Sentencia.pdf","2TA","R-15-2013","2013","Sentencia",".pdf","741.1"
"R-14-2013-23-04-2014-Sentencia.pdf","2TA","R-14-2013","2013","Sentencia",".pdf","656.3"
"R-06-2013-03-03-2014-Sentencia.pdf","2TA","R-06-2013","2013","Sentencia",".pdf","2727.6"
"R-6-2013_Resolucion-CS.doc","2TA","R-6-2013","2013","Resolución",".doc","48.5"
"R-13-2013-17-01-2014-Sentencia.pdf","2TA","R-13-2013","2013","Sentencia",".pdf","537.4"
"R-02-2013-01-10-2013-Sentencia.pdf","2TA","R-02-2013","2013","Sentencia",".pdf","206.2"
"R-05-2013-16-08-2013-Sentencia.pdf","2TA","R-05-2013","2013","Sentencia",".pdf","290.2"
"R-5-2013_Resolucion-CS.doc","2TA","R-5-2013","2013","Resolución",".doc","51.0"
"R-05-2013-26-06-2014-Sentencia-de-Reemplazo-Corte-Suprema.pdf","2TA","R-05-2013","2013","Sentencia Reemplazo",".pdf","268.7"
"R-04-2013-09-08-2013-Sentencia.pdf","2TA","R-04-2013","2013","Sentencia",".pdf","578.5"
"2025.12.22_Sentencia_D-45-2019.pdf","2TA","R-45-2019","2019","Sentencia",".pdf","3272.4"
"2024-12-27_Sentencia_D-71-2022.pdf","2TA","R-71-2022","2022","Sentencia",".pdf","4273.4"
"2024-12-16_Sentencia_D-74-2022.pdf","2TA","R-74-2022","2022","Sentencia",".pdf","3047.6"
"Sentencia_D-68-2022.pdf","2TA","R-68-2022","2022","Sentencia",".pdf","2023.6"
"2024.03.28_Sentencia_D-78-2022.pdf","2TA","R-78-2022","2022","Sentencia",".pdf","798.7"
"Sentencia_Corte-Suprema_Rol-31.124-2021_2TA_D-37-2017.pdf","2TA","R-124-2021","2021","Sentencia",".pdf","145.1"
"Sentencia_Corte-Suprema_79079-2020_2TA-D-39-2017.pdf","2TA","R-79079-2020","2020","Sentencia",".pdf","166.9"
"Sentencia-D-32-2016.pdf","2TA","R-32-2016","2016","Sentencia",".pdf","1281.0"
"D-26-2016-23-11-2018-Sentencia.pdf","2TA","R-26-2016","2016","Sentencia",".pdf","3240.8"
"Sentencia_Corte_Suprema_Rol_1583-2019_2TA_D-26-2016.pdf","2TA","R-1583-2019","2019","Sentencia",".pdf","179.6"
"D-27-2016-22-11-2018-Sentencia.pdf","2TA","R-27-2016","2016","Sentencia",".pdf","10673.6"
"Sentencia_Corte_Suprema_Rol_27726-2019_2TA_D-27-2016.pdf","2TA","R-27726-2019","2019","Sentencia",".pdf","180.2"
"D-36-2017-28-06-2018-Sentencia.pdf","2TA","R-36-2017","2017","Sentencia",".pdf","1045.6"
"Sentencia_CS-60804-2021_2TA_D-36-2017-1.pdf","2TA","R-60804-2021","2021","Sentencia",".pdf","168.5"
"D-23-2016-11-05-2018-Sentencia.pdf","2TA","R-23-2016","2016","Sentencia",".pdf","20971.0"
"Sentencia-CS-15247_2018_D-23-2016.pdf","2TA","R-23-2016","2016","Sentencia",".pdf","237.6"
"D-25-2016-29-03-2018-Sentencia.pdf","2TA","R-25-2016","2016","Sentencia",".pdf","2415.6"
"D-13-2014-13-03-2018-Sentencia.pdf","2TA","R-13-2014","2014","Sentencia",".pdf","4536.5"
"CS_13177-2018_2TA_D-13-2014_Sentencia.pdf","2TA","R-13177-2018","2018","Sentencia",".pdf","265.4"
"CS_13177-2018_2TA_D-13-2014_Sentencia-reemplazo.pdf","2TA","R-13177-2018","2018","Sentencia Reemplazo",".pdf","175.1"
"D-28-2016-31-07-2017-Sentencia.pdf","2TA","R-28-2016","2016","Sentencia",".pdf","4332.9"
"Sentencia-CS-acoge-casación-forma-caso-Inversiones-Las-Agatas-con-malhue-Gross-41417-2017-D-28-2016.pdf","2TA","R-41417-2017","2017","Sentencia Casación",".pdf","192.7"
"Reemplazo-caso-Inversiones-Las-Agatas-con-Malhue-Gross-Rol-41417-2017-D28-2016.pdf","2TA","R-41417-2017","2017","Otro",".pdf","168.7"
"D-17-2015-07-07-2017-Sentencia.pdf","2TA","R-17-2015","2015","Sentencia",".pdf","1912.5"
"Sentencia-casación-Rol-37273-2017-Nogales.pdf","2TA","R-37273-2017","2017","Sentencia Casación",".pdf","190.5"
"Sentencia-de-reemplazo-Rol-37273-2017-Nogales.pdf","2TA","R-37273-2017","2017","Sentencia Reemplazo",".pdf","139.1"
"D-24-2016-27-04-2017-Sentencia.pdf","2TA","R-24-2016","2016","Sentencia",".pdf","3636.8"
"D-24-2016-Aguas-Andina.pdf","2TA","R-24-2016","2016","Otro",".pdf","136.1"
"D-15-2015-06-01-2017-Sentencia.pdf","2TA","R-15-2015","2015","Sentencia",".pdf","1966.8"
"D-14-2014-24-08-2016-Sentencia.pdf","2TA","R-14-2014","2014","Sentencia",".pdf","2823.0"
"D-03-2013-10-04-2015-Sentencia-foliada.pdf","2TA","R-03-2013","2013","Sentencia",".pdf","4069.0"
"Sentencia-Casacion-D-3-2014_Copaquilla.doc","2TA","R-3-2014","2014","Sentencia Casación",".doc","24.5"
"D-02-2013-20-03-2015-Sentencia.pdf","2TA","R-02-2013","2013","Sentencia",".pdf","1407.8"
"D-09-2014-26-01-2015-Sentencia.pdf","2TA","R-09-2014","2014","Sentencia",".pdf","771.0"
"Sentencia-Casacion_D-9-2014_Catemu.pdf","2TA","R-9-2014","2014","Sentencia Casación",".pdf","26.4"
"D-06-2013-29-11-2014-Sentencia-Foliada.pdf","2TA","R-06-2013","2013","Sentencia",".pdf","1895.3"
"C-06-2016-13-07-2016-Resolucion.pdf","2TA","R-06-2016","2016","Resolución",".pdf","132.0"
"C-04-2015-08-09-2015-Sentencia.pdf","2TA","R-04-2015","2015","Sentencia",".pdf","338.3"
"C-3-2014_29-01-2015_Resolucion.pdf","2TA","R-3-2014","2014","Resolución",".pdf","16.3"
"C-02-2013-29-07-2013-Sentencia.pdf","2TA","R-02-2013","2013","Sentencia",".pdf","89.1"
"C-02-2013-11-11-2013-Sentencia-1.pdf","2TA","R-02-2013","2013","Sentencia",".pdf","70.7"
"C-01-2013-29-07-2013-Sentencia.pdf","2TA","R-01-2013","2013","Sentencia",".pdf","75.3"
"2025.04.11_Sentencia_S-86-2025.pdf","2TA","R-86-2025","2025","Sentencia",".pdf","235.2"
"2025.03.25_Sentencia_S-85-2025.pdf","2TA","R-85-2025","2025","Sentencia",".pdf","232.1"
"2025.02.20_Sentencia_S-84-2025.pdf","2TA","R-84-2025","2025","Sentencia",".pdf","240.0"
"S-83-2024.pdf","2TA","R-83-2024","2024","Otro",".pdf","142.0"
"S-82-2024-1.pdf","2TA","R-82-2024","2024","Otro",".pdf","127.1"
"2023.12.15_Sentencia_S-81-2023.pdf","2TA","R-81-2023","2023","Sentencia",".pdf","652.2"
"2023.11.09_Sentencia_S-80-2023.pdf","2TA","R-80-2023","2023","Sentencia",".pdf","147.1"
"S-79-2023.pdf","2TA","R-79-2023","2023","Otro",".pdf","102.8"
"S-78-2023.pdf","2TA","R-78-2023","2023","Otro",".pdf","92.0"
"S-77-2023.pdf","2TA","R-77-2023","2023","Otro",".pdf","101.3"
"S-68-2019-29-03-2019-Resolución.pdf","2TA","R-68-2019","2019","Resolución",".pdf","183.6"
"S-67-2019-01-03-2019-Resolución.pdf","2TA","R-67-2019","2019","Resolución",".pdf","470.3"
"S-66-2018-31-08-2018-Resolución.pdf","2TA","R-66-2018","2018","Resolución",".pdf","3230.0"
"S-65-2018-27-06-2018-Resolución.pdf","2TA","R-65-2018","2018","Resolución",".pdf","531.9"
"S-64-2018-17-04-2018-Resolución.pdf","2TA","R-64-2018","2018","Resolución",".pdf","2384.7"
"S-63-2017-18-04-2017-Resolucion.pdf","2TA","R-63-2017","2017","Resolución",".pdf","526.8"
"S-62-2017-06-04-2017-Resolucion.pdf","2TA","R-62-2017","2017","Resolución",".pdf","398.4"
"S-61-2017-07-03-2017-Resolucion.pdf","2TA","R-61-2017","2017","Resolución",".pdf","703.4"
"S-60-2017-24-02-2017-Resolucion.pdf","2TA","R-60-2017","2017","Resolución",".pdf","480.4"
"S-59-2017-20-02-2017-Resolucion.pdf","2TA","R-59-2017","2017","Resolución",".pdf","283.7"
"S-58-2017-03-02-2017-Resolucion.pdf","2TA","R-58-2017","2017","Resolución",".pdf","268.5"
"S-57-2017-04-01-2017-Resolucion.pdf","2TA","R-57-2017","2017","Resolución",".pdf","546.2"
"S-56-2016_07-12-2016_Resolucion.pdf","2TA","R-56-2016","2016","Resolución",".pdf","269.6"
"S-55-2016-29-12-2016-Resolucion.pdf","2TA","R-55-2016","2016","Resolución",".pdf","158.8"
"S-54-2016-02-11-2016-Resolucion.pdf","2TA","R-54-2016","2016","Resolución",".pdf","416.5"
"S-53-2016-28-10-2016-Resolucion.pdf","2TA","R-53-2016","2016","Resolución",".pdf","146.4"
"S-52-2016-03-10-2016-Resolucion.pdf","2TA","R-52-2016","2016","Resolución",".pdf","176.2"
"S-50-2016-28-09-2016-Resolucion.pdf","2TA","R-50-2016","2016","Resolución",".pdf","175.2"
"S-49-2016-26-09-2016-Resolucion.pdf","2TA","R-49-2016","2016","Resolución",".pdf","156.0"
"S-48-2016-01-09-2016-Resolucion.pdf","2TA","R-48-2016","2016","Resolución",".pdf","293.9"
"S-47-2016-25-08-2016-Resolucion.pdf","2TA","R-47-2016","2016","Resolución",".pdf","135.7"
"S-46-2016-26-08-2016-Resolucion.pdf","2TA","R-46-2016","2016","Resolución",".pdf","428.4"
"S-45-2016-18-08-2016-Resolucion.pdf","2TA","R-45-2016","2016","Resolución",".pdf","204.4"
"S-44-2016-29-07-2016-Resolución.pdf","2TA","R-44-2016","2016","Resolución",".pdf","431.5"
"S-43-2016-27-07-2016-Resolucion.pdf","2TA","R-43-2016","2016","Resolución",".pdf","308.1"
"S-42-2016-15-07-2016-Resolucion.pdf","2TA","R-42-2016","2016","Resolución",".pdf","162.0"
"S-41-2016-14-07-2016-Resolucion.pdf","2TA","R-41-2016","2016","Resolución",".pdf","292.2"
"S-40-2016-30-06-2016-Resolucion.pdf","2TA","R-40-2016","2016","Resolución",".pdf","122.0"
"S-39-2016-28-06-2016-Resolucion.pdf","2TA","R-39-2016","2016","Resolución",".pdf","312.1"
"S-38-2016-14-06-2016-Resolucion.pdf","2TA","R-38-2016","2016","Resolución",".pdf","119.9"
"S-37-2016-31-05-2016-Resolucion.pdf","2TA","R-37-2016","2016","Resolución",".pdf","176.0"
"S-36-2016-18-05-2016-Resolucion.pdf","2TA","R-36-2016","2016","Resolución",".pdf","329.6"
"S-35-2016-13-05-2016-Resolucion.pdf","2TA","R-35-2016","2016","Resolución",".pdf","348.5"
"S-34-2016-28-04-2016-Resolucion.pdf","2TA","R-34-2016","2016","Resolución",".pdf","44.8"
"S-33-2016-26-04-2016-Resolucion-1.pdf","2TA","R-33-2016","2016","Resolución",".pdf","90.4"
"S-32-2016-14-04-2016-Resolucion.pdf","2TA","R-32-2016","2016","Resolución",".pdf","62.3"
"S-31-2016-22-03-2016-Resolucion.pdf","2TA","R-31-2016","2016","Resolución",".pdf","64.4"
"S-30-2016-14-03-2016-Resolucion.pdf","2TA","R-30-2016","2016","Resolución",".pdf","161.7"
"S-29-2016-03-03-2016-Resolucion.pdf","2TA","R-29-2016","2016","Resolución",".pdf","206.1"
"S-28-2016-16-02-2016-Resolucion.pdf","2TA","R-28-2016","2016","Resolución",".pdf","91.0"
"S-27-2016-12-02-2016-Resolucion.pdf","2TA","R-27-2016","2016","Resolución",".pdf","85.8"
"S-26-2016-10-02-2016-Resolucion-SMA.pdf","2TA","R-26-2016","2016","Resolución",".pdf","57.4"
"S-24-2016-25-01-2016-Resolucion.pdf","2TA","R-24-2016","2016","Resolución",".pdf","216.4"
"S-23-2016-15-01-2016-Resolucion.pdf","2TA","R-23-2016","2016","Resolución",".pdf","267.6"
"S-22-2015-21-04-2015-Resolucion.pdf","2TA","R-22-2015","2015","Resolución",".pdf","104.8"
"S-21-2015-20-03-2015-Resolucion.pdf","2TA","R-21-2015","2015","Resolución",".pdf","94.2"
"S-20-2015-03-03-2015-Resolucion.pdf","2TA","R-20-2015","2015","Resolución",".pdf","61.0"
"S-18-2015-11-03-2015-Resolucion.pdf","2TA","R-18-2015","2015","Resolución",".pdf","77.7"
"S-17-2015-13-02-2015-Resolucion.pdf","2TA","R-17-2015","2015","Resolución",".pdf","456.0"
"S-16-2015-04-02-2015-Resolucion.pdf","2TA","R-16-2015","2015","Resolución",".pdf","59.5"
"S-14-2015-09-01-2015-Resolucion.pdf","2TA","R-14-2015","2015","Resolución",".pdf","356.8"
"S-13-2015-06-01-2015-Resolucion.pdf","2TA","R-13-2015","2015","Resolución",".pdf","329.0"
"S-12-2014-10-12-2014-Resolucion.pdf","2TA","R-12-2014","2014","Resolución",".pdf","242.0"
"S-11-2014-04-12-2014-Resolucion.pdf","2TA","R-11-2014","2014","Resolución",".pdf","166.6"
"S-10-2014-04-12-2014-Resolucion.pdf","2TA","R-10-2014","2014","Resolución",".pdf","381.8"
"S-09-2014_30-10-2014_Resolucion-Foliada.pdf","2TA","R-09-2014","2014","Resolución",".pdf","314.9"
"S-08-2014-22-09-2014-Resolucion-Foliada.pdf","2TA","R-08-2014","2014","Resolución",".pdf","119.3"
"S-06-2013-19-12-2013-Resolucion1.pdf","2TA","R-06-2013","2013","Resolución",".pdf","69.4"
"S-05-2013-03-12-2013-Resolucion.pdf","2TA","R-05-2013","2013","Resolución",".pdf","41.4"
"S-04-2013-12-11-2013-Resolucion.pdf","2TA","R-04-2013","2013","Resolución",".pdf","35.9"
"S-03-2013-12-07-2013-Resolucion.pdf","2TA","R-03-2013","2013","Resolución",".pdf","45.2"
